Alias,Well,Reservoir,Date,Days,"Oil Rate, BOPD","Water Rate, BWPD","Gas Rate, MSCF/D","K, mD","h, ft","Depth_avg, ft","P, psi","Pwf, psi"
BCS0023:M18,BCS0023,M18,32112,31,868.8,0.8,190.3,1.162,329.5,9029,3641,3069
BCS0023:M18,BCS0023,M18,32143,31,1095.5,1.1,239.9,1.162,329.5,9029,3638,2917
BCS0023:M18,BCS0023,M18,32174,29,1151.5,1.1,252.2,1.162,329.5,9029,3635,2877
BCS0023:M18,BCS0023,M18,32203,31,1084.2,1.1,237.4,1.162,329.5,9029,3633,2919
BCS0023:M18,BCS0023,M18,32234,30,1124.2,1.2,246.2,1.162,329.5,9029,3630,2890
BCS0023:M18,BCS0023,M18,32264,31,1110.8,1.2,243.3,1.162,329.5,9029,3627,2896
BCS0023:M18,BCS0023,M18,32295,30,1118.9,1.3,245,1.162,329.5,9029,3624,2888
BCS0023:M18,BCS0023,M18,32325,31,1151.7,1.2,252.2,1.162,329.5,9029,3622,2864
BCS0023:M18,BCS0023,M18,32356,31,1176,1.3,257.5,1.162,329.5,9029,3619,2845
BCS0023:M18,BCS0023,M18,32387,30,1528.4,2,334.7,1.162,329.5,9029,3616,2611
BCS0023:M18,BCS0023,M18,32417,31,1532.4,2.1,176.7,1.162,329.5,9029,3614,2605
BCS0023:M18,BCS0023,M18,32448,30,1493.6,2.1,176,1.162,329.5,9029,3611,2628
BCS0023:M18,BCS0023,M18,32478,31,1475.2,2.1,171.3,1.162,329.5,9029,3608,2638
BCS0023:M18,BCS0023,M18,32509,29,1468.9,2.2,321.7,1.162,329.5,9029,3606,2639
BCS0023:M18,BCS0023,M18,32540,16,1606.9,2.5,174.6,1.162,329.5,9029,3603,2545
BCS0023:M18,BCS0023,M18,32568,31,1418,2.3,171.4,1.162,329.5,9029,3600,2667
BCS0023:M18,BCS0023,M18,32599,30,1457.6,2.5,168.3,1.162,329.5,9029,3598,2639
BCS0023:M18,BCS0023,M18,32629,26,1486.1,2.6,57.9,1.162,329.5,9029,3595,2617
BCS0023:M18,BCS0023,M18,32660,30,1629.1,3,82.1,1.162,329.5,9029,3592,2520
BCS0023:M18,BCS0023,M18,32690,31,1695,3.2,110.5,1.162,329.5,9029,3590,2474
BCS0023:M18,BCS0023,M18,32721,31,1484.2,2.9,114.3,1.162,329.5,9029,3587,2610
BCS0023:M18,BCS0023,M18,32752,30,1508,3.1,111.7,1.162,329.5,9029,3584,2592
BCS0023:M18,BCS0023,M18,32782,17,1918.8,4.1,163.4,1.162,329.5,9029,3582,2319
BCS0023:M18,BCS0023,M18,32813,20,1694.2,3.7,141.3,1.162,329.5,9029,3579,2464
BCS0023:M18,BCS0023,M18,32843,31,1254.8,2.9,103.4,1.162,329.5,9029,3577,2751
BCS0023:M18,BCS0023,M18,32874,31,1260.1,3,113.1,1.162,329.5,9029,3574,2745
BCS0023:M18,BCS0023,M18,32905,28,1219.5,3,115.4,1.162,329.5,9029,3571,2769
BCS0023:M18,BCS0023,M18,32933,28,1699.2,4.3,148.5,1.162,329.5,9029,3569,2451
BCS0023:M18,BCS0023,M18,32964,30,1393.6,3.7,85,1.162,329.5,9029,3566,2649
BCS0023:M18,BCS0023,M18,32994,30,1620.3,4.4,91.6,1.162,329.5,9029,3564,2497
BCS0023:M18,BCS0023,M18,33025,27,1513.2,4.3,331.4,1.162,329.5,9029,3561,2565
BCS0023:M18,BCS0023,M18,33055,31,1556.1,4.6,340.8,1.162,329.5,9029,3558,2534
BCS0023:M18,BCS0023,M18,33086,31,1712,5.2,374.9,1.162,329.5,9029,3556,2429
BCS0023:M18,BCS0023,M18,33117,30,1718.2,5.4,376.3,1.162,329.5,9029,3553,2423
BCS0023:M18,BCS0023,M18,33147,31,1325.4,4.4,290.3,1.162,329.5,9029,3551,2678
BCS0023:M18,BCS0023,M18,33178,30,1290.7,4.4,282.7,1.162,329.5,9029,3548,2699
BCS0023:M18,BCS0023,M18,33208,31,1319.1,4.7,288.9,1.162,329.5,9029,3545,2677
BCS0023:M18,BCS0023,M18,33239,31,1288.4,4.7,282.2,1.162,329.5,9029,3543,2695
BCS0023:M18,BCS0023,M18,33270,28,1288.8,4.9,282.3,1.162,329.5,9029,3540,2692
BCS0023:M18,BCS0023,M18,33298,31,1301.1,5.1,284.9,1.162,329.5,9029,3538,2682
BCS0023:M18,BCS0023,M18,33329,30,1211,4.9,265.2,1.162,329.5,9029,3535,2738
BCS0023:M18,BCS0023,M18,33359,31,1245.2,5.3,272.7,1.162,329.5,9029,3533,2713
BCS0023:M18,BCS0023,M18,33390,30,1337.3,5.9,292.9,1.162,329.5,9029,3530,2650
BCS0023:M18,BCS0023,M18,33420,31,1435.4,6.5,314.4,1.162,329.5,9029,3528,2583
BCS0023:M18,BCS0023,M18,33451,31,1447.6,6.8,317,1.162,329.5,9029,3525,2572
BCS0023:M18,BCS0023,M18,33482,30,825.1,4,180.7,1.162,329.5,9029,3522,2980
BCS0023:M18,BCS0023,M18,33512,31,1363.5,6.9,298.6,1.162,329.5,9029,3520,2623
BCS0023:M18,BCS0023,M18,33543,30,1401.3,7.4,306.9,1.162,329.5,9029,3517,2595
BCS0023:M18,BCS0023,M18,33573,31,1410.9,7.7,309,1.162,329.5,9029,3515,2587
BCS0023:M18,BCS0023,M18,33604,31,1499.9,8.5,328.5,1.162,329.5,9029,3512,2525
BCS0023:M18,BCS0023,M18,33635,29,1537.7,9,336.8,1.162,329.5,9029,3510,2498
BCS0023:M18,BCS0023,M18,33664,31,1621,9.9,355,1.162,329.5,9029,3507,2441
BCS0023:M18,BCS0023,M18,33695,30,1519.2,9.6,332.7,1.162,329.5,9029,3505,2505
BCS0023:M18,BCS0023,M18,33725,31,1492.2,9.8,326.8,1.162,329.5,9029,3502,2520
BCS0023:M18,BCS0023,M18,33756,30,1473.1,10,322.6,1.162,329.5,9029,3500,2530
BCS0023:M18,BCS0023,M18,33786,31,1433.9,10.1,314,1.162,329.5,9029,3497,2554
BCS0023:M18,BCS0023,M18,33817,31,1386.5,10.1,303.6,1.162,329.5,9029,3495,2582
BCS0023:M18,BCS0023,M18,33848,30,1445.2,10.9,316.5,1.162,329.5,9029,3492,2541
BCS0023:M18,BCS0023,M18,33878,31,1369.3,10.7,299.9,1.162,329.5,9029,3490,2589
BCS0023:M18,BCS0023,M18,33909,30,1274.1,10.4,279,1.162,329.5,9029,3487,2649
BCS0023:M18,BCS0023,M18,33939,31,1229.3,10.4,269.2,1.162,329.5,9029,3485,2676
BCS0023:M18,BCS0023,M18,33970,31,1386,12.1,303.5,1.162,329.5,9029,3482,2570
BCS0023:M18,BCS0023,M18,34001,28,1589.4,14.4,348.1,1.162,329.5,9029,3480,2434
BCS0023:M18,BCS0023,M18,34029,31,465.8,4.4,102,1.162,329.5,9029,3478,3171
BCS0023:M18,BCS0023,M18,34060,30,536.2,5.2,117.4,1.162,329.5,9029,3475,3122
BCS0023:M18,BCS0023,M18,34090,31,644.1,6.5,59.9,1.162,329.5,9029,3473,3049
BCS0023:M18,BCS0023,M18,34121,30,704.2,7.3,154.2,1.162,329.5,9029,3470,3007
BCS0023:M18,BCS0023,M18,34151,31,635.2,6.9,139.1,1.162,329.5,9029,3468,3050
BCS0023:M18,BCS0023,M18,34182,31,585,6.6,128.1,1.162,329.5,9029,3465,3080
BCS0023:M18,BCS0023,M18,34213,30,594.9,6.9,130.3,1.162,329.5,9029,3463,3071
BCS0023:M18,BCS0023,M18,34243,31,689.7,8.3,151,1.162,329.5,9029,3460,3007
BCS0023:M18,BCS0023,M18,34274,30,759.2,9.5,83.4,1.162,329.5,9029,3458,2958
BCS0023:M18,BCS0023,M18,34304,31,742.9,9.6,162.7,1.162,329.5,9029,3455,2967
BCS0023:M18,BCS0023,M18,34335,31,737.2,9.9,161.5,1.162,329.5,9029,3453,2968
BCS0023:M18,BCS0023,M18,34366,28,746.5,10.3,74.6,1.162,329.5,9029,3451,2959
BCS0023:M18,BCS0023,M18,34394,31,440.6,6.3,42.7,1.162,329.5,9029,3448,3158
BCS0023:M18,BCS0023,M18,34425,9,451,6.7,98.8,1.162,329.5,9029,3446,3149
BCS0023:M18,BCS0023,M18,34455,25,334.5,5.1,73.3,0.916,226.5,9243,3444,3037
BCS0023:M18,BCS0023,M18,34486,30,337.3,5.4,73.9,0.916,226.5,9243,3441,3031
BCS0023:M18,BCS0023,M18,34516,31,354.7,5.8,77.7,0.916,226.5,9243,3439,3008
BCS0023:M18,BCS0023,M18,34547,31,258.2,4.4,63.6,0.676,194.5,9308,3436,2942
BCS0023:M18,BCS0023,M18,34578,30,3.8,0.1,88,0.676,194.5,9308,3434,3427
BCS0023:M18,BCS0023,M18,34608,31,3.3,0.1,52.4,0.676,194.5,9308,3432,3425
BCS0023:M18,BCS0023,M18,34639,30,3,0.1,68.6,0.676,194.5,9308,3429,3423
BCS0023:M18,BCS0023,M18,34669,31,2.9,0.1,82.3,0.676,194.5,9308,3427,3421
BCS0023:M18,BCS0023,M18,34700,31,3,0.1,52.3,0.676,194.5,9308,3424,3419
BCS0023:M18,BCS0023,M18,34731,28,3,0.1,56.9,0.676,194.5,9308,3422,3416
BCS0023:M18,BCS0023,M18,34759,31,3,0.1,51,0.676,194.5,9308,3420,3414
BCS0023:M18,BCS0023,M18,34790,30,2.9,0.1,50.3,0.676,194.5,9308,3417,3412
BCS0023:M18,BCS0023,M18,34820,31,2.9,0.1,48.9,0.676,194.5,9308,3415,3409
BCS0023:M18,BCS0023,M18,34851,30,3,0.1,37.1,0.676,194.5,9308,3413,3407
BCS0023:M18,BCS0023,M18,34881,31,3.1,0.1,39.6,0.676,194.5,9308,3410,3404
BCS0023:M18,BCS0023,M18,34912,31,3.2,0.1,42.9,0.676,194.5,9308,3408,3402
BCS0023:M18,BCS0023,M18,34943,30,3.1,0.1,38,0.676,194.5,9308,3406,3400
BCS0023:M18,BCS0023,M18,34973,31,4.1,0.1,41.1,0.676,194.5,9308,3403,3395
BCS0023:M18,BCS0023,M18,35004,30,4.9,0.1,62.7,0.676,194.5,9308,3401,3391
BCS0023:M18,BCS0023,M18,35034,31,5,0.1,55.3,0.676,194.5,9308,3399,3389
BCS0023:M18,BCS0023,M18,35065,0,0,0,0,0.676,194.5,9308,3396,3396
BCS0023:M18,BCS0023,M18,35096,0,0,0,0,0.676,194.5,9308,3394,3394
BCS0023:M18,BCS0023,M18,35125,0,0,0,0,0.676,194.5,9308,3392,3392
BCS0023:M18,BCS0023,M18,35156,0,0,0,0,0.676,194.5,9308,3389,3389
BCS0023:M18,BCS0023,M18,35186,0,0,0,0,0.676,194.5,9308,3387,3387
BCS0023:M18,BCS0023,M18,35217,0,0,0,0,0.676,194.5,9308,3385,3385
BCS0023:M18,BCS0023,M18,35247,0,0,0,0,0.916,226.5,9243,3382,3382
BCS0023:M18,BCS0023,M18,35278,0,0,0,0,0.916,226.5,9243,3380,3380
BCS0023:M18,BCS0023,M18,35309,0,0,0,0,0.916,226.5,9243,3378,3378
BCS0023:M18,BCS0023,M18,35339,0,0,0,0,0.916,226.5,9243,3375,3375
BCS0023:M18,BCS0023,M18,35370,0,0,0,0,0.916,226.5,9243,3373,3373
BCS0023:M18,BCS0023,M18,35400,0,0,0,0,0.916,226.5,9243,3371,3371
BCS0023:M18,BCS0023,M18,35431,0,0,0,0,0.916,226.5,9243,3369,3369
BCS0023:M18,BCS0023,M18,35462,0,0,0,0,0.916,226.5,9243,3366,3366
BCS0023:M18,BCS0023,M18,35490,0,0,0,0,0.916,226.5,9243,3364,3364
BCS0023:M18,BCS0023,M18,35521,0,0,0,0,0.916,226.5,9243,3362,3362
BCS0023:M18,BCS0023,M18,35551,0,0,0,0,0.916,226.5,9243,3360,3360
BCS0023:M18,BCS0023,M18,35582,0,0,0,0,0.916,226.5,9243,3357,3357
BCS0023:M18,BCS0023,M18,35612,0,0,0,0,0.916,226.5,9243,3355,3355
BCS0023:M18,BCS0023,M18,35643,0,0,0,0,0.916,226.5,9243,3353,3353
BCS0023:M18,BCS0023,M18,35674,0,0,0,0,0.916,226.5,9243,3351,3351
BCS0023:M18,BCS0023,M18,35704,0,0,0,0,0.916,226.5,9243,3348,3348
BCS0023:M18,BCS0023,M18,35735,0,0,0,0,0.916,226.5,9243,3346,3346
BCS0023:M18,BCS0023,M18,35765,0,0,0,0,0.916,226.5,9243,3344,3344
BCS0023:M18,BCS0023,M18,35796,0,0,0,0,0.916,226.5,9243,3342,3342
BCS0023:M18,BCS0023,M18,35827,0,0,0,0,0.916,226.5,9243,3339,3339
BCS0023:M18,BCS0023,M18,35855,0,0,0,0,0.916,226.5,9243,3337,3337
BCS0023:M18,BCS0023,M18,35886,0,0,0,0,0.916,226.5,9243,3335,3335
BCS0023:M18,BCS0023,M18,35916,0,0,0,0,0.916,226.5,9243,3333,3333
BCS0023:M18,BCS0023,M18,35947,0,0,0,0,0.916,226.5,9243,3331,3331
BCS0023:M18,BCS0023,M18,35977,0,0,0,0,0.916,226.5,9243,3329,3329
BCS0023:M18,BCS0023,M18,36008,0,0,0,0,0.916,226.5,9243,3326,3326
BCS0023:M18,BCS0023,M18,36039,0,0,0,0,0.916,226.5,9243,3324,3324
BCS0023:M18,BCS0023,M18,36069,0,0,0,0,0.916,226.5,9243,3322,3322
BCS0023:M18,BCS0023,M18,36100,0,0,0,0,0.916,226.5,9243,3320,3320
BCS0023:M18,BCS0023,M18,36130,0,0,0,0,0.916,226.5,9243,3318,3318
BCS0023:M18,BCS0023,M18,36161,0,0,0,0,0.916,226.5,9243,3315,3315
BCS0023:M18,BCS0023,M18,36192,0,0,0,0,0.916,226.5,9243,3313,3313
BCS0023:M18,BCS0023,M18,36220,0,0,0,0,0.916,226.5,9243,3311,3311
BCS0023:M18,BCS0023,M18,36251,0,0,0,0,0.916,226.5,9243,3309,3309
BCS0023:M18,BCS0023,M18,36281,31,458.5,53.6,100.4,0.916,226.5,9243,3307,2750
BCS0023:M18,BCS0023,M18,36312,30,438.1,52.9,95.9,0.916,226.5,9243,3305,2772
BCS0023:M18,BCS0023,M18,36342,31,400.5,50,87.7,0.916,226.5,9243,3303,2816
BCS0023:M18,BCS0023,M18,36373,31,445.7,57.4,97.6,0.916,226.5,9243,3300,2759
BCS0023:M18,BCS0023,M18,36404,30,322.4,42.9,70.6,0.916,226.5,9243,3298,2907
BCS0023:M18,BCS0023,M18,36434,10,194.3,26.7,42.6,0.916,226.5,9243,3296,3060
BCS0023:M18,BCS0023,M18,36465,30,222.9,31.6,48.8,0.916,226.5,9243,3294,3023
BCS0023:M18,BCS0023,M18,36495,31,187.2,27.4,21.7,0.916,226.5,9243,3292,3064
BCS0023:M18,BCS0023,M18,36526,31,96.8,14.6,21.2,0.916,226.5,9243,3290,3172
BCS0023:M18,BCS0023,M18,36557,23,60.3,9.4,13.2,0.916,226.5,9243,3287,3214
BCS0023:M18,BCS0023,M18,36586,16,185.5,29.8,40.6,0.916,226.5,9243,3285,3060
BCS0023:M18,BCS0023,M18,36617,30,169.5,28.1,37.1,0.916,226.5,9243,3283,3077
BCS0023:M18,BCS0023,M18,36647,31,126,21.6,27.6,0.916,226.5,9243,3281,3128
BCS0023:M18,BCS0023,M18,36678,30,130.7,23.1,28.6,0.916,226.5,9243,3279,3120
BCS0023:M18,BCS0023,M18,36708,24,151.2,27.6,33.1,0.916,226.5,9243,3277,3093
BCS0023:M18,BCS0023,M18,36739,15,191.3,36,41.9,0.916,226.5,9243,3275,3042
BCS0023:M18,BCS0023,M18,36770,9,414.8,80.5,90.8,0.916,226.5,9243,3273,2769
BCS0023:M18,BCS0023,M18,36800,31,538.5,107.9,117.9,0.676,194.5,9308,3271,2239
BCS0023:M18,BCS0023,M18,36831,30,590.3,121.9,129.3,0.676,194.5,9308,3269,2138
BCS0023:M18,BCS0023,M18,36861,31,496,105.7,108.6,0.676,194.5,9308,3267,2317
BCS0023:M18,BCS0023,M18,36892,31,410.2,90.2,48.5,0.676,194.5,9308,3264,2479
BCS0023:M18,BCS0023,M18,36923,28,390.3,88.2,85.5,0.676,194.5,9308,3262,2515
BCS0023:M18,BCS0023,M18,36951,31,437.4,102,95.8,0.676,194.5,9308,3260,2423
BCS0023:M18,BCS0023,M18,36982,30,383.9,92.2,46.2,0.676,194.5,9308,3258,2523
BCS0023:M18,BCS0023,M18,37012,31,417.9,103.5,91.5,0.676,194.5,9308,3256,2456
BCS0023:M18,BCS0023,M18,37043,30,359.3,91.7,78.7,0.676,194.5,9308,3254,2566
BCS0023:M18,BCS0023,M18,37073,31,353.9,93.1,41.3,0.676,194.5,9308,3252,2574
BCS0023:M18,BCS0023,M18,37104,30,385.1,104.5,84.3,0.676,194.5,9308,3250,2512
BCS0023:M18,BCS0023,M18,37135,30,387.4,108.2,84.8,0.676,194.5,9308,3248,2506
BCS0023:M18,BCS0023,M18,37165,31,387.5,111.6,84.9,0.676,194.5,9308,3246,2504
BCS0023:M18,BCS0023,M18,37196,29,612.2,548.5,100.7,0.676,194.5,9308,3244,2071
BCS0023:M18,BCS0023,M18,37226,28,620.4,189.5,65.1,0.916,226.5,9243,3242,2488
BCS0023:M18,BCS0023,M18,37257,31,679.3,213.8,52.1,0.916,226.5,9243,3240,2415
BCS0023:M18,BCS0023,M18,37288,28,620.9,200.7,35.6,0.916,226.5,9243,3238,2484
BCS0023:M18,BCS0023,M18,37316,8,525.7,175,51.8,0.916,226.5,9243,3236,2597
BCS0023:M18,BCS0023,M18,37347,0,0,0,0,0.916,226.5,9243,3234,3234
BCS0023:M18,BCS0023,M18,37377,0,0,0,0,0.916,226.5,9243,3232,3232
BCS0023:M18,BCS0023,M18,37408,0,0,0,0,0.916,226.5,9243,3230,3230
BCS0023:M18,BCS0023,M18,37438,0,0,0,0,0.916,226.5,9243,3228,3228
BCS0023:M18,BCS0023,M18,37469,0,0,0,0,0.916,226.5,9243,3226,3226
BCS0023:M18,BCS0023,M18,37500,0,0,0,0,0.916,226.5,9243,3224,3224
BCS0023:M18,BCS0023,M18,37530,0,0,0,0,0.916,226.5,9243,3222,3222
BCS0023:M18,BCS0023,M18,37561,0,0,0,0,0.916,226.5,9243,3220,3220
BCS0023:M18,BCS0023,M18,37591,0,0,0,0,0.916,226.5,9243,3218,3218
BCS0023:M18,BCS0023,M18,37622,0,0,0,0,0.916,226.5,9243,3216,3216
BCS0023:M18,BCS0023,M18,37653,0,0,0,0,0.916,226.5,9243,3214,3214
BCS0023:M18,BCS0023,M18,37681,0,0,0,0,0.916,226.5,9243,3212,3212
BCS0023:M18,BCS0023,M18,37712,0,0,0,0,0.916,226.5,9243,3210,3210
BCS0023:M18,BCS0023,M18,37742,0,0,0,0,0.916,226.5,9243,3208,3208
BCS0023:M18,BCS0023,M18,37773,0,0,0,0,0.916,226.5,9243,3206,3206
BCS0023:M18,BCS0023,M18,37803,0,0,0,0,0.916,226.5,9243,3204,3204
BCS0023:M18,BCS0023,M18,37834,0,0,0,0,0.916,226.5,9243,3202,3202
BCS0023:M18,BCS0023,M18,37865,0,0,0,0,0.916,226.5,9243,3200,3200
BCS0023:M18,BCS0023,M18,37895,0,0,0,0,0.916,226.5,9243,3198,3198
BCS0023:M18,BCS0023,M18,37926,0,0,0,0,0.916,226.5,9243,3196,3196
BCS0023:M18,BCS0023,M18,37956,0,0,0,0,0.916,226.5,9243,3194,3194
BCS0023:M18,BCS0023,M18,37987,0,0,0,0,0.916,226.5,9243,3192,3192
BCS0023:M18,BCS0023,M18,38018,0,0,0,0,0.916,226.5,9243,3191,3191
BCS0023:M18,BCS0023,M18,38047,0,0,0,0,0.916,226.5,9243,3189,3189
BCS0023:M18,BCS0023,M18,38078,30,277.8,182.2,60.8,0.916,226.5,9243,3187,2849
BCS0023:M18,BCS0023,M18,38108,30,408.4,274.7,5.5,0.916,226.5,9243,3185,2689
BCS0023:M18,BCS0023,M18,38139,30,446,995.7,149.3,0.676,194.5,9308,3183,2329
BCS0023:M18,BCS0023,M18,38169,31,515.1,647.5,131.2,0.676,194.5,9308,3181,2194
BCS0023:M18,BCS0023,M18,38200,30,460.9,563.8,93.5,0.676,194.5,9308,3179,2296
BCS0023:M18,BCS0023,M18,38231,29,548.7,710.2,50.3,0.676,194.5,9308,3177,2126
BCS0023:M18,BCS0023,M18,38261,31,459.7,898.1,85.1,0.676,194.5,9308,3175,2295
BCS0023:M18,BCS0023,M18,38292,30,482.5,874.9,74.2,0.676,194.5,9308,3173,2249
BCS0023:M18,BCS0023,M18,38322,30,482.3,983.2,110.1,0.676,194.5,9308,3172,2248
BCS0023:M18,BCS0023,M18,38353,31,454.3,983,99.6,0.676,194.5,9308,3170,2300
BCS0023:M18,BCS0023,M18,38384,28,463.4,983,87.5,0.676,194.5,9308,3168,2280
BCS0023:M18,BCS0023,M18,38412,31,442.6,983,83.8,0.676,194.5,9308,3166,2318
BCS0023:M18,BCS0023,M18,38443,29,454.8,992.7,69.1,0.676,194.5,9308,3164,2293
BCS0023:M18,BCS0023,M18,38473,31,438.7,983,66.8,0.676,194.5,9308,3162,2322
BCS0023:M18,BCS0023,M18,38504,30,495.2,900.6,37.3,0.676,194.5,9308,3160,2212
BCS0023:M18,BCS0023,M18,38534,31,380.9,355,20,0.916,226.5,9243,3159,2696
BCS0023:M18,BCS0023,M18,38565,31,326,310.7,71.4,0.916,226.5,9243,3157,2761
BCS0023:M18,BCS0023,M18,38596,30,404.1,393.3,88.5,0.916,226.5,9243,3155,2664
BCS0023:M18,BCS0023,M18,38626,31,279.4,277.9,61.2,0.916,226.5,9243,3153,2814
BCS0023:M18,BCS0023,M18,38657,30,391.6,397.5,85.8,0.916,226.5,9243,3151,2675
BCS0023:M18,BCS0023,M18,38687,30,455.6,472.3,99.8,0.916,226.5,9243,3149,2596
BCS0023:M18,BCS0023,M18,38718,31,417.3,441.7,91.4,0.916,226.5,9243,3147,2641
BCS0023:M18,BCS0023,M18,38749,28,433.2,467.1,94.9,0.916,226.5,9243,3146,2619
BCS0023:M18,BCS0023,M18,38777,31,447.1,492.1,97.9,0.916,226.5,9243,3144,2601
BCS0023:M18,BCS0023,M18,38808,28,422.8,474.4,92.6,0.916,226.5,9243,3142,2629
BCS0023:M18,BCS0023,M18,38838,31,455.1,520.9,99.7,0.916,226.5,9243,3140,2588
BCS0023:M18,BCS0023,M18,38869,30,431.6,503.6,94.5,0.916,226.5,9243,3138,2614
BCS0023:M18,BCS0023,M18,38899,31,424.5,504.9,93,0.916,226.5,9243,3137,2621
BCS0023:M18,BCS0023,M18,38930,31,392.1,475.4,85.9,0.916,226.5,9243,3135,2659
BCS0023:M18,BCS0023,M18,38961,29,361,445.8,79.1,0.676,194.5,9308,3133,2442
BCS0023:M18,BCS0023,M18,38991,31,366.5,460.9,80.3,0.676,194.5,9308,3131,2429
BCS0023:M18,BCS0023,M18,39022,29,315.3,403.7,69,0.676,194.5,9308,3129,2526
BCS0023:M18,BCS0023,M18,39052,31,350.1,456.5,76.7,0.676,194.5,9308,3128,2457
BCS0023:M18,BCS0023,M18,39083,31,373.3,495.3,5,0.676,194.5,9308,3126,2411
BCS0023:M18,BCS0023,M18,39114,28,241,324.9,2.3,0.676,194.5,9308,3124,2663
BCS0023:M18,BCS0023,M18,39142,31,223,305.9,48.8,0.676,194.5,9308,3122,2695
BCS0023:M18,BCS0023,M18,39173,30,302.1,421.3,66.2,0.676,194.5,9308,3121,2542
BCS0023:M18,BCS0023,M18,39203,31,364.8,517.4,79.9,0.676,194.5,9308,3119,2420
BCS0023:M18,BCS0023,M18,39234,30,228.1,328.7,50,0.676,194.5,9308,3117,2680
BCS0023:M18,BCS0023,M18,39264,30,325.3,476.5,23.8,0.676,194.5,9308,3115,2492
BCS0023:M18,BCS0023,M18,39295,31,335.1,498.8,11.7,0.676,194.5,9308,3114,2472
BCS0023:M18,BCS0023,M18,39326,29,341.1,515.5,40.2,0.676,194.5,9308,3112,2459
BCS0023:M18,BCS0023,M18,39356,31,336.2,516.1,31.3,0.676,194.5,9308,3110,2466
BCS0023:M18,BCS0023,M18,39387,30,297,462.6,31.7,0.676,194.5,9308,3108,2540
BCS0023:M18,BCS0023,M18,39417,31,405.6,641.3,88.8,0.676,194.5,9308,3107,2330
BCS0023:M18,BCS0023,M18,39448,31,444.9,714,26.1,0.676,194.5,9308,3105,2253
BCS0023:M18,BCS0023,M18,39479,29,337.1,548.4,3.6,0.676,194.5,9308,3103,2457
BCS0023:M18,BCS0023,M18,39508,31,329.6,543.8,14.6,0.676,194.5,9308,3101,2470
BCS0023:M18,BCS0023,M18,39539,30,310.4,519.2,11.9,0.676,194.5,9308,3100,2505
BCS0023:M18,BCS0023,M18,39569,31,350.6,594.6,2.7,0.676,194.5,9308,3098,2426
BCS0023:M18,BCS0023,M18,39600,29,302.6,519.9,66.3,0.676,194.5,9308,3096,2517
BCS0023:M18,BCS0023,M18,39630,31,322.9,562.2,70.7,0.676,194.5,9308,3095,2476
BCS0023:M18,BCS0023,M18,39661,31,329.6,581.2,72.2,0.676,194.5,9308,3093,2462
BCS0023:M18,BCS0023,M18,39692,30,299.4,534.6,19.4,0.676,194.5,9308,3091,2518
BCS0023:M18,BCS0023,M18,39722,31,260.1,470.3,57,0.676,194.5,9308,3089,2591
BCS0023:M18,BCS0023,M18,39753,29,234.9,429.7,27,0.676,194.5,9308,3088,2638
BCS0023:M18,BCS0023,M18,39783,31,309.6,573.4,32.2,0.676,194.5,9308,3086,2493
BCS0023:M18,BCS0023,M18,39814,31,304.1,569.9,16.7,0.676,194.5,9308,3084,2502
BCS0023:M18,BCS0023,M18,39845,28,305.4,578.3,66.9,0.676,194.5,9308,3083,2498
BCS0023:M18,BCS0023,M18,39873,31,262.4,502.6,57.5,0.676,194.5,9308,3081,2579
BCS0023:M18,BCS0023,M18,39904,30,233.8,452.7,51.2,0.676,194.5,9308,3079,2632
BCS0023:M18,BCS0023,M18,39934,31,266.1,520.7,58.3,0.676,194.5,9308,3078,2568
BCS0023:M18,BCS0023,M18,39965,29,249.9,494.1,54.7,0.676,194.5,9308,3076,2598
BCS0023:M18,BCS0023,M18,39995,31,312.5,624.4,68.4,0.676,194.5,9308,3074,2476
BCS0023:M18,BCS0023,M18,40026,30,313.7,633.2,68.7,0.676,194.5,9308,3073,2472
BCS0023:M18,BCS0023,M18,40057,30,291.2,593.6,23.5,0.676,194.5,9308,3071,2513
BCS0023:M18,BCS0023,M18,40087,31,280.3,577,31.6,0.676,194.5,9308,3069,2533
BCS0023:M18,BCS0023,M18,40118,30,298.8,620.8,65.4,0.676,194.5,9308,3068,2496
BCS0023:M18,BCS0023,M18,40148,30,331.5,695.2,15.9,0.676,194.5,9308,3066,2431
BCS0023:M18,BCS0023,M18,40179,31,324.2,686.2,22.2,0.676,194.5,9308,3065,2444
BCS0023:M18,BCS0023,M18,40210,28,228.1,486.8,7.3,0.676,194.5,9308,3063,2626
BCS0023:M18,BCS0023,M18,40238,30,219.3,472.1,14.5,0.676,194.5,9308,3061,2641
BCS0023:M18,BCS0023,M18,40269,30,228.5,496,20.4,0.676,194.5,9308,3060,2622
BCS0023:M18,BCS0023,M18,40299,31,251.7,550.9,23.6,0.676,194.5,9308,3058,2576
BCS0023:M18,BCS0023,M18,40330,30,304.2,671.2,22.2,0.676,194.5,9308,3057,2474
BCS0023:M18,BCS0023,M18,40360,31,280.4,623.7,61.4,0.676,194.5,9308,3055,2518
BCS0023:M18,BCS0023,M18,40391,30.77,289.2,648.4,63.3,0.676,194.5,9308,3053,2499
BCS0023:M18,BCS0023,M18,40422,30,271.1,612.2,59.4,0.676,194.5,9308,3052,2533
BCS0023:M18,BCS0023,M18,40452,31,228.4,519.8,50,0.676,194.5,9308,3050,2613
BCS0023:M18,BCS0023,M18,40483,30,231,529.3,50.6,0.676,194.5,9308,3048,2606
