Well,Reservoir,Date,"Qo, BOPD","Qw, BWPD","Qg, MSCF/D"
BCS0028A,M18,35947,692.3528,219.18405,112.42478
BCS0028A,M18,35977,691.3734,220.0063,112.36883
BCS0028A,M18,36008,682.5648,218.6949,111.682274
BCS0028A,M18,36039,664.7909,212.5118,109.786224
BCS0028A,M18,36069,637.89105,195.03206,105.4483
BCS0028A,M18,36100,638.2636,197.93938,105.77664
BCS0028A,M18,36130,636.14264,198.9471,105.67298
BCS0028A,M18,36161,648.6652,222.0211,108.07443
BCS0028A,M18,36192,660.1443,250.0073,110.14434
BCS0028A,M18,36220,683.2636,286.67932,116.48804
BCS0028A,M18,36251,698.3956,306.31732,118.60454
BCS0028A,M18,36281,753.68945,344.45105,129.51627
BCS0028A,M18,36312,107.324745,236.74985,28.578625
BCS0028A,M18,36342,110.6134,236.4686,27.948689
BCS0028A,M18,36373,869.0253,487.98813,171.04384
BCS0028A,M18,36404,642.6232,278.55716,104.279655
BCS0028A,M18,36434,790.1382,396.60202,139.64096
BCS0028A,M18,36465,695.80646,343.63876,114.07431
BCS0028A,M18,36495,669.01764,320.22305,107.66006
BCS0028A,M18,36526,732.5388,384.73032,124.47515
BCS0028A,M18,36557,699.0116,356.70267,114.53854
BCS0028A,M18,36586,901.8027,563.3008,180.32402
BCS0028A,M18,36617,1645.402,210.35587,196.78809
BCS0028A,M18,36647,1669.3502,201.3241,196.67575
BCS0028A,M18,36678,682.9072,347.39737,110.083984
BCS0028A,M18,36708,658.5896,329.40427,103.23903
BCS0028A,M18,36739,757.8927,418.3936,130.77014
BCS0028A,M18,36770,914.3833,600.4104,180.46236
BCS0028A,M18,36800,645.8379,323.58383,100.40186
BCS0028A,M18,36831,783.80707,446.0308,136.17188
BCS0028A,M18,36861,1089.325,370.4283,192.44373
BCS0028A,M18,36892,938.27313,596.65686,188.87991
BCS0028A,M18,36923,963.57794,631.06055,196.32976
BCS0028A,M18,36951,792.7709,458.6061,136.94902
BCS0028A,M18,36982,648.61237,330.01846,100.07079
BCS0028A,M18,37012,733.81635,401.53516,119.38124
BCS0028A,M18,37043,805.4968,469.879,137.34126
BCS0028A,M18,37073,921.1608,563.49945,185.70528
BCS0028A,M18,37104,785.0265,448.61972,129.74182
BCS0028A,M18,37135,947.1667,585.4332,194.59901
BCS0028A,M18,37165,1164.4235,395.1398,212.36508
BCS0028A,M18,37196,1321.7478,371.27588,222.27328
BCS0028A,M18,37226,1545.25,219.98254,212.52461
BCS0028A,M18,37257,1579.4545,185.56908,210.44315
BCS0028A,M18,37288,1481.9366,251.81642,217.43782
BCS0028A,M18,37316,1093.6526,750.47644,236.8925
BCS0028A,M18,37347,1068.422,775.4682,235.97011
BCS0028A,M18,37377,592.2427,400.58682,102.985634
BCS0028A,M18,37408,745.43317,502.5386,136.57797
BCS0028A,M18,37438,747.7093,506.24655,140.48636
BCS0028A,M18,37469,543.22943,405.8461,98.89749
BCS0028A,M18,37500,602.0198,451.78363,110.271255
BCS0028A,M18,37530,583.2493,447.58298,109.5508
BCS0028A,M18,37561,590.9301,453.2241,114.80728
BCS0028A,M18,37591,498.20743,416.30844,98.92095
BCS0028A,M18,37622,658.5927,486.2708,136.47209
BCS0028A,M18,37653,448.78537,400.17862,95.840416
BCS0028A,M18,37681,397.64117,373.54837,91.48409
BCS0028A,M18,37712,596.98517,467.44974,134.00043
BCS0028A,M18,37742,533.41504,442.86926,124.23116
BCS0028A,M18,37773,541.0956,448.5103,129.48753
BCS0028A,M18,37803,473.06967,410.8192,123.281334
BCS0028A,M18,37834,435.6775,388.59933,122.961685
BCS0028A,M18,37865,370.5717,358.87775,114.16471
BCS0028A,M18,37895,518.7512,432.49625,145.68358
BCS0028A,M18,37926,630.8041,478.28522,158.71152
BCS0028A,M18,37956,607.98505,458.71405,158.96066
BCS0028A,M18,37987,578.28406,444.19455,157.6395
BCS0028A,M18,38018,626.9899,454.2168,163.09071
BCS0028A,M18,38047,633.90076,451.36057,164.81114
BCS0028A,M18,38078,605.0529,438.6273,163.35013
BCS0028A,M18,38108,597.407,435.88406,163.3644
BCS0028A,M18,38139,530.20325,428.5129,156.24881
BCS0028A,M18,38169,683.98364,443.90796,174.05896
BCS0028A,M18,38200,593.5343,456.3746,164.53157
BCS0028A,M18,38231,806.3209,301.2947,208.53835
BCS0028A,M18,38261,609.4636,452.8353,156.2055
BCS0028A,M18,38292,490.66833,407.22058,128.62738
BCS0028A,M18,38322,495.95935,414.56436,128.84665
BCS0028A,M18,38353,542.9545,432.5566,134.41464
BCS0028A,M18,38384,1487.9813,234.1393,293.47433
BCS0028A,M18,38412,1510.1815,250.56892,302.56177
BCS0028A,M18,38443,765.62524,202.30052,184.36905
BCS0028A,M18,38473,377.21063,420.21222,101.70483
BCS0028A,M18,38504,614.4525,334.4288,160.80835
BCS0028A,M18,38534,655.48047,281.54105,173.03757
BCS0028A,M18,38565,665.6952,269.35092,177.59727
BCS0028A,M18,38596,671.1033,263.66183,180.91113
BCS0028A,M18,38626,683.78705,241.38292,185.26018
BCS0028A,M18,38657,386.70877,471.36078,109.87961
BCS0028A,M18,38687,392.90253,480.98468,111.0064
BCS0028A,M18,38718,444.25674,511.46008,122.586494
BCS0028A,M18,38749,506.22983,432.80005,139.72307
BCS0028A,M18,38777,632.2795,266.4311,174.52396
BCS0028A,M18,38808,437.09445,502.23035,121.744095
BCS0028A,M18,38838,443.28503,485.88983,123.95763
BCS0028A,M18,38869,457.34683,459.80075,128.72504
BCS0028A,M18,38899,479.4711,426.9007,135.68048
BCS0028A,M18,38930,531.2733,353.37622,150.40063
BCS0028A,M18,38961,617.85864,236.25706,174.55678
BCS0028A,M18,38991,294.62463,495.69595,82.73465
BCS0028A,M18,39022,486.53906,383.30054,139.35928
BCS0028A,M18,39052,577.227,264.73102,165.47754
BCS0028A,M18,39083,539.5861,303.3083,155.93344
BCS0028A,M18,39114,259.752,509.4226,75.50157
BCS0028A,M18,39142,250.37231,514.29285,74.51116
BCS0028A,M18,39173,253.40057,521.78955,75.169876
BCS0028A,M18,39203,680.3215,221.5402,186.8222
BCS0028A,M18,39234,338.93567,509.98676,93.44721
BCS0028A,M18,39264,161.20856,358.72476,44.30487
BCS0028A,M18,39295,162.70776,359.0939,44.103313
BCS0028A,M18,39326,198.82635,449.4016,63.13641
BCS0031,M18,27791,522.69885,46.73822,54.439114
BCS0031,M18,27820,569.39417,46.579338,56.974834
BCS0031,M18,27851,684.7012,39.10254,143.71289
BCS0031,M18,27881,571.49054,46.369133,63.264294
BCS0031,M18,27912,5.03846,4.1831217,3.8911417
BCS0031,M18,27942,5.03846,4.1831217,3.8911417
BCS0031,M18,27973,5.03846,4.1831217,3.8911417
BCS0031,M18,28004,5.03846,4.1831217,3.8911417
BCS0031,M18,28034,5.03846,4.1831217,3.8911417
BCS0031,M18,28065,520.65314,29.361927,0.5227487
BCS0031,M18,28095,450.24728,62.5859,58.5097
BCS0031,M18,28126,41.445473,3.9382856,5.6416907
BCS0031,M18,28157,58.5585,3.823201,6.464532
BCS0031,M18,28185,58.20468,3.8255804,6.4475193
BCS0031,M18,28216,98.008705,3.5578995,8.361406
BCS0031,M18,28246,5.03846,4.1831217,3.8911417
BCS0031,M18,28277,5.03846,4.1831217,3.8911417
BCS0031,M18,28307,5.03846,4.1831217,3.8911417
BCS0031,M18,28338,5.03846,4.1831217,3.8911417
BCS0031,M18,28369,5.03846,4.1831217,3.8911417
BCS0031,M18,28399,5.03846,4.1831217,3.8911417
BCS0031,M18,28430,5.03846,4.1831217,3.8911417
BCS0031,M18,28460,5.03846,4.1831217,3.8911417
BCS0031,M18,28491,5.03846,4.1831217,3.8911417
BCS0031,M18,28522,5.03846,4.1831217,3.8911417
BCS0031,M18,28550,5.03846,4.1831217,3.8911417
BCS0031,M18,28581,17.584734,4.098748,4.494401
BCS0031,M18,28611,19.553839,4.085506,4.589081
BCS0031,M18,28642,36.267094,3.97311,5.3927
BCS0031,M18,28672,31.289583,4.0065837,5.1533675
BCS0031,M18,28703,33.331886,3.9928493,5.251567
BCS0031,M18,28734,38.615963,3.957314,5.50564
BCS0031,M18,28764,5.03846,4.1831217,3.8911417
BCS0031,M18,28795,5.03846,4.1831217,3.8911417
BCS0031,M18,28825,49.1674,3.8863559,6.0129824
BCS0031,M18,28856,48.454166,3.8911524,5.978688
BCS0031,M18,28887,5.03846,4.1831217,3.8911417
BCS0031,M18,28915,355.5067,10.187573,66.01176
BCS0031,M18,28946,5.03846,4.1831217,3.8911417
BCS0031,M18,28976,5.03846,4.1831217,3.8911417
BCS0031,M18,29007,5.03846,4.1831217,3.8911417
BCS0031,M18,29037,5.03846,4.1831217,3.8911417
BCS0031,M18,29068,5.03846,4.1831217,3.8911417
BCS0031,M18,29099,5.03846,4.1831217,3.8911417
BCS0031,M18,29129,5.03846,4.1831217,3.8911417
BCS0031,M18,29160,5.03846,4.1831217,3.8911417
BCS0031,M18,29190,5.03846,4.1831217,3.8911417
BCS0031,M18,29221,5.03846,4.1831217,3.8911417
BCS0031,M18,29252,5.03846,4.1831217,3.8911417
BCS0031,M18,29281,5.03846,4.1831217,3.8911417
BCS0031,M18,29312,5.03846,4.1831217,3.8911417
BCS0031,M18,29342,5.03846,4.1831217,3.8911417
BCS0031,M18,29373,5.03846,4.1831217,3.8911417
BCS0031,M18,29403,5.03846,4.1831217,3.8911417
BCS0031,M18,29434,5.03846,4.1831217,3.8911417
BCS0031,M18,29465,5.03846,4.1831217,3.8911417
BCS0031,M18,29495,5.03846,4.1831217,3.8911417
BCS0031,M18,29526,5.03846,4.1831217,3.8911417
BCS0031,M18,29556,5.03846,4.1831217,3.8911417
BCS0031,M18,29587,5.03846,4.1831217,3.8911417
BCS0031,M18,29618,5.03846,4.1831217,3.8911417
BCS0031,M18,29646,5.03846,4.1831217,3.8911417
BCS0031,M18,29677,5.03846,4.1831217,3.8911417
BCS0031,M18,29707,5.03846,4.1831217,3.8911417
BCS0031,M18,29738,5.03846,4.1831217,3.8911417
BCS0031,M18,29768,5.03846,4.1831217,3.8911417
BCS0031,M18,29799,5.03846,4.1831217,3.8911417
BCS0031,M18,29830,5.03846,4.1831217,3.8911417
BCS0031,M18,29860,5.03846,4.1831217,3.8911417
BCS0031,M18,29891,5.03846,4.1831217,3.8911417
BCS0031,M18,29921,5.03846,4.1831217,3.8911417
BCS0031,M18,29952,5.03846,4.1831217,3.8911417
BCS0031,M18,29983,5.03846,4.1831217,3.8911417
BCS0031,M18,30011,5.03846,4.1831217,3.8911417
BCS0031,M18,30042,5.03846,4.1831217,3.8911417
BCS0031,M18,30072,5.03846,4.1831217,3.8911417
BCS0031,M18,30103,5.03846,4.1831217,3.8911417
BCS0031,M18,30133,5.03846,4.1831217,3.8911417
BCS0031,M18,30164,5.03846,4.1831217,3.8911417
BCS0031,M18,30195,5.03846,4.1831217,3.8911417
BCS0031,M18,30225,5.03846,4.1831217,3.8911417
BCS0031,M18,30256,5.03846,4.1831217,3.8911417
BCS0031,M18,30286,219.0925,46.50433,72.18296
BCS0031,M18,30317,159.37494,28.702076,59.05628
BCS0031,M18,30348,152.45267,7.9978514,51.086994
BCS0031,M18,30376,265.53494,47.805325,0.0
BCS0031,M18,30407,5.03846,4.1831217,3.8911417
BCS0031,M18,30437,5.03846,4.1831217,3.8911417
BCS0031,M18,30468,5.03846,4.1831217,3.8911417
BCS0031,M18,30498,249.69675,31.671955,0.0
BCS0031,M18,30529,240.56534,22.899158,0.0
BCS0031,M18,30560,927.787,82.9379,31.87686
BCS0031,M18,30590,5.03846,4.1831217,3.8911417
BCS0031,M18,30621,727.8558,0.0,180.57135
BCS0031,M18,30651,936.7026,42.762543,255.51517
BCS0031,M18,30682,1155.5121,0.0,271.21445
BCS0031,M18,30713,1884.1877,0.0,391.7847
BCS0031,M18,30742,1806.2068,0.0,379.6903
BCS0031,M18,30773,1875.3627,0.0,397.58597
BCS0031,M18,30803,1791.421,0.0,379.07626
BCS0031,M18,30834,1928.3097,3.601945,441.57883
BCS0031,M18,30864,1918.6643,4.0330973,448.0161
BCS0031,M18,30895,1988.7723,7.036561,497.9809
BCS0031,M18,30926,1963.9598,11.986878,495.37518
BCS0031,M18,30956,2026.3379,26.469696,520.56036
BCS0031,M18,30987,1949.4066,27.446564,502.1396
BCS0031,M18,31017,2012.6127,98.85168,483.251
BCS0031,M18,31048,1976.8092,38.15013,514.5342
BCS0031,M18,31079,1996.4694,128.5859,468.31448
BCS0031,M18,31107,1986.2228,49.120224,521.2022
BCS0031,M18,31138,2002.1953,59.270386,523.06714
BCS0031,M18,31168,2311.795,162.03749,350.567
BCS0031,M18,31199,1969.0454,65.68508,522.8031
BCS0031,M18,31229,1976.3793,70.53635,525.4439
BCS0031,M18,31260,2026.4929,146.83376,466.01367
BCS0031,M18,31291,2387.4124,208.91747,287.66537
BCS0031,M18,31321,1962.1945,151.54884,474.5144
BCS0031,M18,31352,2265.62,159.79549,376.3515
BCS0031,M18,31382,1961.5599,102.42773,522.7898
BCS0031,M18,31413,2339.105,192.3696,315.32364
BCS0031,M18,31444,76.86294,0.0,51.62438
BCS0031,M18,31472,1500.199,67.22852,291.43332
BCS0031,M18,31503,645.5545,53.954414,425.45496
BCS0031,M18,31533,2330.867,189.04611,317.5141
BCS0031,M18,31564,65.683975,0.0,44.657185
BCS0031,M18,31594,2690.4365,163.7638,614.6813
BCS0031,M18,31625,2395.127,203.35112,265.06375
BCS0031,M18,31656,2386.0417,209.68326,263.13553
BCS0031,M18,31686,2380.8835,206.8826,266.88858
BCS0031,M18,31717,2625.0332,174.1256,485.52145
BCS0031,M18,31747,2669.528,161.36469,641.6146
BCS0031,M18,31778,2722.1855,105.52835,674.127
BCS0031,M18,31809,2709.6782,99.42992,671.28815
BCS0031,M18,31837,46.283424,0.0,32.509415
BCS0031,M18,31868,41.60563,0.0,29.511381
BCS0031,M18,31898,5.03846,4.1831217,3.8911417
BCS0031,M18,31929,5.03846,4.1831217,3.8911417
BCS0031,M18,31959,5.03846,4.1831217,3.8911417
BCS0031,M18,31990,159.38654,0.0,8.5415325
BCS0031,M18,32021,167.43832,0.0,12.091978
BCS0031,M18,32051,165.14136,0.0,116.41815
BCS0031,M18,32082,166.12018,0.0,7.4275494
BCS0031,M18,32112,1484.2863,109.76691,323.75882
BCS0031,M18,32143,1196.2849,0.0,263.95184
BCS0031,M18,32174,1249.0698,0.0,261.6586
BCS0031,M18,32203,1187.9049,0.0,262.55838
BCS0031,M18,32234,1192.4314,0.0,255.8809
BCS0031,M18,32264,1164.6974,0.0,252.98083
BCS0031,M18,32295,1171.9712,0.0,252.87323
BCS0031,M18,32325,1229.8047,0.0,256.9415
BCS0031,M18,32356,1297.2234,0.0,259.77274
BCS0031,M18,32387,2027.0563,234.3106,461.62668
BCS0031,M18,32417,1899.5272,269.52963,527.791
BCS0031,M18,32448,1171.978,0.0,243.72713
BCS0031,M18,32478,1159.1516,0.0,241.24214
BCS0031,M18,32509,0.0,0.0,184.4465
BCS0031,M18,32540,0.0,0.8845289,183.15723
BCS0031,M18,32568,0.0,3.9337857,173.07669
BCS0031,M18,32599,0.0,15.340627,172.56287
BCS0031,M18,32629,1207.8402,0.0,250.98492
BCS0031,M18,32660,1335.1682,0.0,275.9966
BCS0031,M18,32690,1395.1255,16.101788,285.27243
BCS0031,M18,32721,1200.368,0.0,249.66391
BCS0031,M18,32752,1249.8267,0.0,259.38684
BCS0031,M18,32782,1530.0603,88.011185,306.56534
BCS0031,M18,32813,1402.4009,13.633763,287.43814
BCS0031,M18,32843,1030.1924,0.0,205.08792
BCS0031,M18,32874,1032.3091,0.0,207.15105
BCS0031,M18,32905,1026.0847,0.0,199.99916
BCS0031,M18,32933,1402.8914,9.430276,288.18018
BCS0031,M18,32964,1138.4564,0.0,236.35603
BCS0031,M18,32994,1369.0947,0.0,282.87674
BCS0031,M18,33025,1356.5795,0.0,280.66913
BCS0031,M18,33055,1231.3723,0.0,255.98323
BCS0031,M18,33086,1158.5651,0.0,240.35858
BCS0031,M18,33117,1314.5526,0.0,272.59076
BCS0031,M18,33147,762.09576,3.057211,100.7899
BCS0031,M18,33178,730.8829,8.546553,87.92134
BCS0031,M18,33208,751.91174,8.890368,91.81503
BCS0031,M18,33239,750.0213,10.072646,88.47747
BCS0031,M18,33270,819.8554,6.1884775,107.65538
BCS0031,M18,33298,830.7602,7.0733004,108.67658
BCS0031,M18,33329,748.25867,16.400955,78.95987
BCS0031,M18,33359,780.2025,14.438107,87.01836
BCS0031,M18,33390,865.1632,9.812699,109.73731
BCS0031,M18,33420,962.81616,0.0,134.45703
BCS0031,M18,33451,977.62146,0.0,136.50089
BCS0031,M18,33482,909.6238,6.254426,111.155426
BCS0031,M18,33512,895.47516,9.60101,104.929054
BCS0031,M18,33543,935.4877,5.486459,110.20687
BCS0031,M18,33573,946.9455,5.4459276,109.45799
BCS0031,M18,33604,1014.07043,4.296258,135.71158
BCS0031,M18,33635,1036.0835,7.086026,143.85837
BCS0031,M18,33664,1085.508,13.128007,164.3097
BCS0031,M18,33695,1019.45935,7.4784594,128.61745
BCS0031,M18,33725,999.1835,8.958718,116.254036
BCS0031,M18,33756,991.1658,10.202661,110.30519
BCS0031,M18,33786,963.3821,10.55193,95.35237
BCS0031,M18,33817,924.6388,4.4256372,76.19743
BCS0031,M18,33848,964.85956,14.164262,92.911316
BCS0031,M18,33878,892.95447,0.90785694,67.0755
BCS0031,M18,33909,797.2025,16.248611,52.198864
BCS0031,M18,33939,796.21936,58.66168,77.97891
BCS0031,M18,33970,34.32116,30.323174,20.589853
BCS0031,M18,34001,5.03846,4.1831217,3.8911417
BCS0031,M18,34029,750.43335,239.37044,89.56146
BCS0031,M18,34060,11.240189,820.4786,0.0
BCS0031,M18,34090,8.85284,480.52982,0.0
BCS0031,M18,34121,0.0,900.9138,39.201775
BCS0031,M18,34151,166.34296,51.832596,32.419765
BCS0031,M18,34182,394.82782,19.864853,130.9661
BCS0031,M18,34213,300.15417,3.7745829,169.5241
BCS0031,M18,34243,248.13858,6.305558,74.33903
BCS0031,M18,34274,276.8327,64.12001,100.99242
BCS0031,M18,34304,273.6502,70.68587,70.215004
BCS0031,M18,34335,176.67233,57.225418,34.696358
BCS0031,M18,34366,189.2146,63.534073,37.46763
BCS0031,M18,34394,149.1477,36.144608,30.108242
BCS0031,M18,34425,153.7156,39.23488,31.19654
BCS0031,M18,34455,5.03846,4.1831217,3.8911417
BCS0031,M18,34486,124.65421,12.595597,27.031092
BCS0031,M18,34516,158.31863,38.403763,33.074898
BCS0031,M18,34547,132.94199,16.774185,29.59348
BCS0031,M18,34578,233.58243,79.9521,48.753662
BCS0031,M18,34608,5.03846,4.1831217,3.8911417
BCS0031,M18,34639,5.03846,4.1831217,3.8911417
BCS0031,M18,34669,5.03846,4.1831217,3.8911417
BCS0031,M18,34700,5.03846,4.1831217,3.8911417
BCS0031,M18,34731,5.03846,4.1831217,3.8911417
BCS0031,M18,34759,5.03846,4.1831217,3.8911417
BCS0031,M18,34790,5.03846,4.1831217,3.8911417
BCS0031,M18,34820,5.03846,4.1831217,3.8911417
BCS0031,M18,34851,5.03846,4.1831217,3.8911417
BCS0031,M18,34881,5.03846,4.1831217,3.8911417
BCS0031,M18,34912,5.03846,4.1831217,3.8911417
BCS0031,M18,34943,5.03846,4.1831217,3.8911417
BCS0031,M18,34973,5.03846,4.1831217,3.8911417
BCS0031,M18,35004,5.03846,4.1831217,3.8911417
BCS0031,M18,35034,5.03846,4.1831217,3.8911417
BCS0031,M18,35065,5.03846,4.1831217,3.8911417
BCS0031,M18,35096,5.03846,4.1831217,3.8911417
BCS0031,M18,35125,5.03846,4.1831217,3.8911417
BCS0031,M18,35156,5.03846,4.1831217,3.8911417
BCS0031,M18,35186,5.03846,4.1831217,3.8911417
BCS0031,M18,35217,5.03846,4.1831217,3.8911417
BCS0031,M18,35247,5.03846,4.1831217,3.8911417
BCS0031,M18,35278,5.03846,4.1831217,3.8911417
BCS0031,M18,35309,5.03846,4.1831217,3.8911417
BCS0031,M18,35339,5.03846,4.1831217,3.8911417
BCS0031,M18,35370,5.03846,4.1831217,3.8911417
BCS0031,M18,35400,5.03846,4.1831217,3.8911417
BCS0031,M18,35431,5.03846,4.1831217,3.8911417
BCS0031,M18,35462,5.03846,4.1831217,3.8911417
BCS0031,M18,35490,5.03846,4.1831217,3.8911417
BCS0031,M18,35521,5.03846,4.1831217,3.8911417
BCS0031,M18,35551,5.03846,4.1831217,3.8911417
BCS0031,M18,35582,5.03846,4.1831217,3.8911417
BCS0031,M18,35612,5.03846,4.1831217,3.8911417
BCS0031,M18,35643,5.03846,4.1831217,3.8911417
BCS0031,M18,35674,5.03846,4.1831217,3.8911417
BCS0031,M18,35704,5.03846,4.1831217,3.8911417
BCS0031,M18,35735,5.03846,4.1831217,3.8911417
BCS0031,M18,35765,5.03846,4.1831217,3.8911417
BCS0031,M18,35796,5.03846,4.1831217,3.8911417
BCS0031,M18,35827,5.03846,4.1831217,3.8911417
BCS0031,M18,35855,5.03846,4.1831217,3.8911417
BCS0031,M18,35886,5.03846,4.1831217,3.8911417
BCS0031,M18,35916,5.03846,4.1831217,3.8911417
BCS0031,M18,35947,120.578255,338.71182,123.15342
BCS0031,M18,35977,102.03816,320.24414,90.65651
BCS0031,M18,36008,5.03846,4.1831217,3.8911417
BCS0031,M18,36039,239.86404,278.40958,56.326904
BCS0031,M18,36069,236.30972,277.4374,55.875473
BCS0031,M18,36100,221.7464,273.29453,54.8734
BCS0031,M18,36130,223.7038,273.9152,54.691956
BCS0031,M18,36161,129.0344,244.73552,49.09477
BCS0031,M18,36192,132.36835,244.44844,48.443985
BCS0031,M18,36220,135.56604,244.17854,47.855602
BCS0031,M18,36251,138.90051,243.89153,47.204918
BCS0032,M18,27820,0.0,0.0,4.339777
BCS0032,M18,27851,3226.6448,0.0,670.21674
BCS0032,M18,27881,1319.7144,0.0,237.05888
BCS0032,M18,27912,1156.964,0.0,218.76556
BCS0032,M18,27942,1357.3253,0.0,277.16138
BCS0032,M18,27973,1303.1299,0.0,255.57498
BCS0032,M18,28004,1349.7042,0.0,296.39285
BCS0032,M18,28034,1296.4624,0.0,269.41882
BCS0032,M18,28065,1716.5214,0.0,415.38516
BCS0032,M18,28095,36.738747,11.240357,30.989523
BCS0032,M18,28126,35.11744,11.125657,31.216728
BCS0032,M18,28157,1364.344,0.0,312.04092
BCS0032,M18,28185,1285.457,0.75739,268.5693
BCS0032,M18,28216,1287.087,0.6723728,264.10446
BCS0032,M18,28246,1266.9385,1.3002081,254.81836
BCS0032,M18,28277,1243.0273,2.0597334,252.43848
BCS0032,M18,28307,1305.6971,0.04860878,258.41125
BCS0032,M18,28338,1232.1449,2.4628649,243.91481
BCS0032,M18,28369,1335.4462,0.0,261.48712
BCS0032,M18,28399,1211.7988,3.158164,236.84221
BCS0032,M18,28430,1300.6227,0.4716611,230.86429
BCS0032,M18,28460,1171.0024,4.3003874,231.61523
BCS0032,M18,28491,1296.3153,0.700243,215.85106
BCS0032,M18,28522,1210.373,3.8319092,218.85268
BCS0032,M18,28550,1206.9707,4.40798,215.13597
BCS0032,M18,28581,1225.4241,3.1962223,208.8338
BCS0032,M18,28611,1309.5691,0.035963535,199.3232
BCS0032,M18,28642,1238.4188,2.7664938,198.2418
BCS0032,M18,28672,1314.337,0.0,189.15977
BCS0032,M18,28703,1447.0677,0.0,252.9122
BCS0032,M18,28734,1148.6951,5.846426,193.82152
BCS0032,M18,28764,1196.986,6.467496,185.54883
BCS0032,M18,28795,18.34414,0.91502476,24.756609
BCS0032,M18,28825,17.965202,0.30716038,24.241032
BCS0032,M18,28856,1987.9955,0.0,372.38968
BCS0032,M18,28887,15.147133,0.0,22.622168
BCS0032,M18,28915,1552.8073,0.0,260.0952
BCS0032,M18,28946,1453.1945,0.0,205.61642
BCS0032,M18,28976,1453.3573,0.0,199.56215
BCS0032,M18,29007,1350.309,0.0,141.38527
BCS0032,M18,29037,1329.6168,0.0,133.24399
BCS0032,M18,29068,1308.236,0.0,130.49991
BCS0032,M18,29099,1350.315,0.0,123.45157
BCS0032,M18,29129,1316.0354,0.0,121.193954
BCS0032,M18,29160,1363.9148,0.0,118.14498
BCS0032,M18,29190,1318.7279,0.0,112.38041
BCS0032,M18,29221,1279.2579,4.1189437,109.42435
BCS0032,M18,29252,1295.9728,2.5831084,103.82216
BCS0032,M18,29281,1220.5952,10.234871,102.70231
BCS0032,M18,29312,1359.6954,0.0,90.398384
BCS0032,M18,29342,1330.5101,0.0,88.03158
BCS0032,M18,29373,1321.2491,1.1353796,83.687
BCS0032,M18,29403,1322.3713,1.3615129,78.92641
BCS0032,M18,29434,1315.7074,2.4817886,74.45607
BCS0032,M18,29465,1335.0645,0.6478703,68.6794
BCS0032,M18,29495,1291.9835,5.8941298,66.10511
BCS0032,M18,29526,1452.5886,0.0,85.08252
BCS0032,M18,29556,1489.0221,0.0,96.58775
BCS0032,M18,29587,1520.8888,0.0,105.760796
BCS0032,M18,29618,1473.9308,0.0,75.75658
BCS0032,M18,29646,1411.1315,0.0,46.190487
BCS0032,M18,29677,1396.6992,0.0,45.52624
BCS0032,M18,29707,1448.4442,0.0,52.744293
BCS0032,M18,29738,0.0,0.0,14.208377
BCS0032,M18,29768,0.0,0.0,14.504508
BCS0032,M18,29799,1513.5718,0.0,64.67059
BCS0032,M18,29830,1394.8239,0.0,45.54485
BCS0032,M18,29860,1386.4331,0.0,47.64896
BCS0032,M18,29891,1386.4991,0.0,50.396732
BCS0032,M18,29921,1326.267,7.7502084,57.06652
BCS0032,M18,29952,1337.1381,7.013994,59.077877
BCS0032,M18,29983,0.0,0.0,16.699842
BCS0032,M18,30011,1526.7836,0.0,71.906265
BCS0032,M18,30042,1482.2413,0.0,60.566784
BCS0032,M18,30072,1436.1622,0.0,63.359146
BCS0032,M18,30103,1406.0057,1.5821943,68.088165
BCS0032,M18,30133,1477.4706,0.0,66.09663
BCS0032,M18,30164,1508.3594,0.0,71.38012
BCS0032,M18,30195,1535.1433,0.0,79.73506
BCS0032,M18,30225,1608.1942,0.0,107.9017
BCS0032,M18,30256,1525.1727,0.0,78.702835
BCS0032,M18,30286,1750.5234,0.0,181.14973
BCS0032,M18,30317,1547.2471,0.0,87.91579
BCS0032,M18,30348,26.387459,0.0,16.112558
BCS0032,M18,30376,1622.5199,0.0,129.35278
BCS0032,M18,30407,31.919685,0.0,16.054775
BCS0032,M18,30437,34.716316,0.0,16.025959
BCS0032,M18,30468,37.57293,0.0,15.997244
BCS0032,M18,30498,40.03942,0.0,15.979177
BCS0032,M18,30529,1531.2303,0.0,115.36211
BCS0032,M18,30560,1667.647,0.0,168.00447
BCS0032,M18,30590,1494.9503,0.0,130.9157
BCS0032,M18,30621,1569.0021,0.0,129.82983
BCS0032,M18,30651,1721.4736,0.0,202.29858
BCS0032,M18,30682,1541.0073,0.0,145.20667
BCS0032,M18,30713,1297.805,10.23276,169.6723
BCS0032,M18,30742,1304.7,9.566168,174.11716
BCS0032,M18,30773,1218.1892,12.571806,178.77637
BCS0032,M18,30803,1293.1049,10.051052,185.33095
BCS0032,M18,30834,1303.5417,9.12965,189.69507
BCS0032,M18,30864,1164.7943,12.039824,190.47446
BCS0032,M18,30895,1298.7667,9.180096,199.60045
BCS0032,M18,30926,1272.6344,10.945238,203.7073
BCS0032,M18,30956,1211.3267,12.031544,206.16727
BCS0032,M18,30987,1064.7772,11.024953,202.31442
BCS0032,M18,31017,1230.0917,11.985007,216.45465
BCS0032,M18,31048,1068.7363,10.775447,208.71617
BCS0032,M18,31079,1147.2443,11.327608,222.96259
BCS0032,M18,31107,1054.7483,10.38627,211.55
BCS0032,M18,31138,1074.8544,10.435065,217.84436
